date,ticker,rss_text,sent_label,sent_conf,sent_score
2011-04-22,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-04-22,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-04-22,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-04-22,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-04-22,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-04-25,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-04-25,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-04-25,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-04-25,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-04-25,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-04-26,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-04-26,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-04-26,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-04-26,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-04-26,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-04-27,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-04-27,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-04-27,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-04-27,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-04-27,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-04-28,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-04-28,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-04-28,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-04-28,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-04-28,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-04-29,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-04-29,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-04-29,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-04-29,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-04-29,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-02,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-02,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-02,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-02,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-02,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-03,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-03,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-03,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-03,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-03,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-04,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-04,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-04,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-04,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-04,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-05,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-05,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-05,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-05,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-05,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-06,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-06,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-06,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-06,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-06,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-09,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-09,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-09,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-09,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-09,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-10,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-10,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-10,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-10,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-10,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-11,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-11,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-11,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-11,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-11,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-12,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-12,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-12,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-12,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-12,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-13,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-13,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-13,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-13,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-13,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-16,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-16,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-16,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-16,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-16,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-17,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-17,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-17,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-17,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-17,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-18,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-18,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-18,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-18,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-18,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-19,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-19,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-19,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-19,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-19,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-23,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-23,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-23,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-23,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-23,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-24,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-24,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-24,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-24,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-24,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-25,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-25,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-25,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-25,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-25,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-26,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-26,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-26,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-26,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-26,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-05-27,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-05-27,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-05-27,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-05-27,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-05-27,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-05-30,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-05-30,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-05-30,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-05-30,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-05-30,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-05-31,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-05-31,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-05-31,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-05-31,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-05-31,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-01,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-01,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-01,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-01,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-01,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-02,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-02,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-02,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-02,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-02,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-03,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-03,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-03,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-03,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-03,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-06,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-06,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-06,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-06,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-06,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-07,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-07,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-07,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-07,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-07,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-08,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-08,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-08,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-08,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-08,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-09,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-09,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-09,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-09,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-09,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-10,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-10,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-10,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-10,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-10,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-13,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-13,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-13,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-13,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-13,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-14,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-14,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-14,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-14,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-14,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-15,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-15,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-15,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-15,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-15,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-16,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-16,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-16,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-16,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-16,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-17,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-17,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-17,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-17,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-17,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-21,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-21,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-21,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-21,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-21,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-22,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-22,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-22,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-22,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-22,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-23,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-23,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-23,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-23,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-23,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-24,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-24,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-24,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-24,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-24,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-27,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-27,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-27,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-27,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-27,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-06-28,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-06-28,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-06-28,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-06-28,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-06-28,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-06-29,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-06-29,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-06-29,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-06-29,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-06-29,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-06-30,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-06-30,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-06-30,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-06-30,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-06-30,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-01,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-01,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-01,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-01,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-01,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-04,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-04,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-04,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-04,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-04,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-05,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-05,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-05,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-05,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-05,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-06,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-06,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-06,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-06,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-06,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-07,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-07,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-07,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-07,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-07,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-08,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-08,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-08,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-08,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-08,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-11,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-11,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-11,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-11,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-11,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-12,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-12,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-12,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-12,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-12,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-13,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-13,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-13,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-13,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-13,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-14,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-14,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-14,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-14,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-14,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-15,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-15,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-15,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-15,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-15,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-18,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-18,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-18,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-18,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-18,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-19,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-19,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-19,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-19,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-19,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-20,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-20,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-20,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-20,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-20,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-21,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-21,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-21,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-21,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-21,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-22,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-22,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-22,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-22,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-22,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-25,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-25,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-25,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-25,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-25,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-26,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-26,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-26,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-26,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-26,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-07-27,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-07-27,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-07-27,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-07-27,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-07-27,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-07-28,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-07-28,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-07-28,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-07-28,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-07-28,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-07-29,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-07-29,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-07-29,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-07-29,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-07-29,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-08-01,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-08-01,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-08-01,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-08-01,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-08-01,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-08-02,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-08-02,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-08-02,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-08-02,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-08-02,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-08-03,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-08-03,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-08-03,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-08-03,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-08-03,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-08-04,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-08-04,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-08-04,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-08-04,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-08-04,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-08-05,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-08-05,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-08-05,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-08-05,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-08-05,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-08-08,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2011-08-08,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2011-08-08,GM,GM RSS synthetic seed,positive,1.0,1.0
2011-08-08,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2011-08-08,COST,COST RSS synthetic seed,negative,1.0,-1.0
2011-08-09,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2011-08-09,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2011-08-09,GM,GM RSS synthetic seed,negative,1.0,-1.0
2011-08-09,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2011-08-09,COST,COST RSS synthetic seed,neutral,1.0,0.0
2011-08-10,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2011-08-10,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2011-08-10,GM,GM RSS synthetic seed,neutral,1.0,0.0
2011-08-10,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2011-08-10,COST,COST RSS synthetic seed,positive,1.0,1.0
2011-08-11,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
